HPM20_mon output - time series of water dynamics - units: depth/thickness: m or m/y; time: y 
 time  annWTD   annPPT   annSnow  annRain  annSublim  annAET   annPET   annRUNOFF annRUNON   annNetWatIn  
  808.5   -0.01593    0.35028    0.15604    0.19236    0.06733    0.23916    0.38359    0.50973    0.42919    0.00000   
  809.5   -0.01577    0.42269    0.21447    0.20638    0.07223    0.29608    0.37449    0.44665    0.42904    0.00000   
  810.5   -0.02230    0.40923    0.17619    0.22935    0.07842    0.21728    0.36283    0.39079    0.24916    0.00000   
  811.5   -0.02047    0.42800    0.21273    0.21335    0.06822    0.19744    0.32466    0.51857    0.36211    0.00000   
  812.5   -0.02633    0.40592    0.17717    0.22833    0.07460    0.27487    0.34948    0.12759    0.06041    0.00000   
  813.5   -0.01951    0.38194    0.19326    0.18977    0.07806    0.19372    0.33510    0.53235    0.41109    0.00000   
  814.5   -0.02522    0.44504    0.18140    0.26050    0.06721    0.28804    0.35525    0.20731    0.11707    0.00000   
  815.5   -0.02611    0.48480    0.19692    0.28487    0.07394    0.25856    0.33250    0.17195    0.02997    0.00000   
  816.5   -0.02457    0.46135    0.22842    0.23259    0.07289    0.21398    0.35185    0.31484    0.15060    0.00000   
  817.5   -0.02295    0.48414    0.27854    0.20740    0.07502    0.18747    0.33008    0.44239    0.23389    0.00000   
  818.5   -0.01397    0.37403    0.18651    0.18583    0.05712    0.21773    0.35285    0.57768    0.42823    0.00000   
  819.5   -0.02094    0.45416    0.17952    0.27463    0.06829    0.31749    0.38578    0.39718    0.33679    0.00000   
  820.5   -0.01356    0.45379    0.19741    0.25943    0.07025    0.27930    0.35484    0.51908    0.42810    0.00000   
  821.5   -0.02492    0.45758    0.22277    0.23627    0.05733    0.21197    0.33696    0.33018    0.13272    0.00000   
  822.5   -0.01682    0.47216    0.21479    0.25631    0.06751    0.30015    0.37183    0.54242    0.42804    0.00000   
  823.5   -0.01569    0.48357    0.19173    0.29683    0.07139    0.25647    0.40093    0.62481    0.42793    0.00000   
  824.5   -0.01823    0.46848    0.17700    0.29408    0.07206    0.25185    0.39298    0.59581    0.42781    0.00000   
  825.5   -0.00714    0.38303    0.18563    0.19091    0.06849    0.32300    0.41558    0.40094    0.42773    0.00000   
  826.5   -0.01800    0.39236    0.18571    0.20961    0.06426    0.29971    0.36569    0.48157    0.42762    0.00000   
  827.5   -0.02661    0.54087    0.21090    0.32473    0.07122    0.21782    0.35312    0.26741    0.00000    0.00000   
  828.5   -0.02427    0.45696    0.20612    0.24952    0.06930    0.19684    0.33150    0.33802    0.16590    0.00000   
  829.5   -0.02370    0.35066    0.11178    0.23876    0.06398    0.28699    0.35097    0.05866    0.03169    0.00000   
  830.5   -0.01860    0.44943    0.18239    0.26537    0.07648    0.22293    0.37784    0.48878    0.34371    0.00000   
  831.5   -0.01639    0.45447    0.19132    0.26460    0.06005    0.31093    0.37658    0.48135    0.42710    0.00000   
  832.5   -0.02256    0.50004    0.23276    0.26429    0.06667    0.22055    0.35807    0.48403    0.25291    0.00000   
  833.5   -0.01286    0.35430    0.16190    0.18910    0.07381    0.30618    0.39085    0.44130    0.42689    0.00000   
  834.5   -0.02470    0.49271    0.15176    0.33894    0.06288    0.28652    0.35961    0.20200    0.06866    0.00000   
  835.5   -0.02326    0.39461    0.19673    0.20293    0.06770    0.27379    0.34148    0.25855    0.20334    0.00000   
  836.5   -0.02251    0.42732    0.19638    0.23216    0.07328    0.27002    0.34330    0.34326    0.25555    0.00000   
  837.5   -0.02131    0.49625    0.21217    0.29000    0.06851    0.28661    0.35512    0.47473    0.31694    0.00000   
  838.5   -0.02550    0.48739    0.22163    0.26444    0.08572    0.19666    0.35916    0.28364    0.10231    0.00000   
  839.5   -0.01292    0.33826    0.16196    0.17766    0.05835    0.30175    0.37138    0.44216    0.42653    0.00000   
  840.5   -0.01972    0.48377    0.21523    0.26773    0.07103    0.21612    0.37512    0.57530    0.38610    0.00000   
  841.5   -0.01867    0.39262    0.16354    0.23186    0.06211    0.29730    0.36046    0.48980    0.42646    0.00000   
  842.5   -0.02058    0.48264    0.21762    0.26761    0.06480    0.32691    0.39171    0.39130    0.34794    0.00000   
  843.5   -0.02488    0.45940    0.20932    0.25370    0.07801    0.22079    0.36850    0.33204    0.12558    0.00000   
  844.5   -0.01773    0.41611    0.22442    0.18980    0.07793    0.30456    0.38403    0.48057    0.42644    0.00000   
  845.5   -0.01572    0.44312    0.16349    0.28438    0.07906    0.30856    0.39041    0.50156    0.42648    0.00000   
  846.5   -0.01540    0.40657    0.20384    0.20213    0.06593    0.30253    0.36899    0.46725    0.42661    0.00000   
  847.5   -0.01557    0.39881    0.18217    0.21491    0.07392    0.24761    0.38737    0.45822    0.39303    0.00000   
  848.5   -0.01453    0.50801    0.27609    0.23098    0.07314    0.24893    0.39988    0.59660    0.42663    0.00000   
  849.5   -0.02508    0.48680    0.17927    0.30339    0.07538    0.29823    0.37361    0.17380    0.02047    0.00000   
  850.5   -0.02230    0.42033    0.18070    0.24489    0.07993    0.20408    0.34552    0.43530    0.26622    0.00000   
  851.5   -0.01809    0.35914    0.13287    0.22100    0.03548    0.31447    0.38977    0.23828    0.22712    0.00000   
  852.5   -0.02416    0.43268    0.16310    0.27259    0.05886    0.21047    0.33506    0.32360    0.17062    0.00000   
  853.5   -0.01588    0.39716    0.19632    0.19945    0.06752    0.27444    0.34743    0.47699    0.42595    0.00000   
  854.5   -0.02557    0.44024    0.21516    0.22636    0.08096    0.17575    0.32285    0.28822    0.09882    0.00000   
  855.5   -0.02216    0.49393    0.22618    0.26793    0.08007    0.19287    0.34344    0.20658    0.00000    0.00000   
  856.5   -0.01870    0.45569    0.19643    0.25559    0.08558    0.26680    0.35238    0.35758    0.23958    0.00000   
  857.5   -0.02109    0.42469    0.19747    0.22529    0.06549    0.21537    0.35064    0.45235    0.32718    0.00000   
  858.5   -0.02047    0.38174    0.19691    0.18536    0.07895    0.21103    0.35387    0.42188    0.31072    0.00000   
  859.5   -0.01880    0.42512    0.22520    0.19651    0.07064    0.22328    0.36085    0.51810    0.38878    0.00000   
  860.5   -0.01312    0.38001    0.13613    0.24302    0.06490    0.23536    0.37553    0.55861    0.42518    0.00000   
  861.5   -0.02195    0.39964    0.17546    0.22968    0.07016    0.31450    0.38466    0.14328    0.16547    0.00000   
  862.5   -0.01162    0.44353    0.23007    0.21354    0.07824    0.30948    0.40199    0.50627    0.42492    0.00000   
  863.5   -0.01060    0.40599    0.21012    0.19981    0.06691    0.23795    0.39436    0.51600    0.42492    0.00000   
  864.5   -0.01804    0.43077    0.22992    0.20247    0.07183    0.21718    0.35263    0.57135    0.42475    0.00000   
  865.5   -0.02414    0.49095    0.23491    0.25780    0.07152    0.21956    0.36280    0.24800    0.04050    0.00000   
  866.5   -0.01647    0.43996    0.23891    0.19914    0.07722    0.29598    0.37321    0.43173    0.35960    0.00000   
  867.5   -0.01846    0.42133    0.21968    0.20136    0.06345    0.19940    0.32694    0.34174    0.19696    0.00000   
  868.5   -0.02234    0.46285    0.17505    0.28704    0.05943    0.20108    0.32492    0.47857    0.21996    0.00000   
  869.5   -0.02511    0.52947    0.25300    0.27473    0.07897    0.25964    0.33861    0.26673    0.12152    0.00000   
  870.5   -0.01815    0.37646    0.16085    0.21521    0.05769    0.22521    0.35194    0.59300    0.42089    0.00000   
  871.5   -0.00767    0.40252    0.17875    0.22639    0.08268    0.24411    0.41316    0.50041    0.42393    0.00000   
  872.5   -0.01893    0.48293    0.23361    0.25190    0.07104    0.31522    0.38667    0.47937    0.42372    0.00000   
  873.5   -0.01640    0.52704    0.19332    0.33731    0.07419    0.33512    0.41410    0.59333    0.42371    0.00000   
  874.5   -0.01874    0.49801    0.17098    0.32985    0.08061    0.30615    0.38750    0.54563    0.42366    0.00000   
  875.5   -0.02502    0.45395    0.15780    0.29563    0.07173    0.31921    0.39094    0.17961    0.12589    0.00000   
  876.5   -0.02378    0.55635    0.25012    0.30711    0.07670    0.28608    0.36278    0.34646    0.18915    0.00000   
  877.5   -0.02600    0.45062    0.16837    0.28560    0.07417    0.23609    0.37565    0.28479    0.07608    0.00000   
  878.5   -0.02624    0.50994    0.18702    0.32249    0.08636    0.22506    0.38261    0.26986    0.06398    0.00000   
  879.5   -0.02199    0.45153    0.21730    0.23214    0.06646    0.27702    0.34348    0.27842    0.22488    0.00000   
  880.5   -0.02109    0.47657    0.24399    0.23255    0.06966    0.20737    0.34869    0.46253    0.25244    0.00000   
  881.5   -0.01868    0.47295    0.23856    0.23493    0.06726    0.22524    0.36550    0.61462    0.42321    0.00000   
  882.5   -0.02012    0.44335    0.23301    0.21346    0.06960    0.27906    0.34866    0.41885    0.31999    0.00000   
  883.5   -0.02514    0.51962    0.21674    0.30197    0.08750    0.21475    0.37256    0.25732    0.00000    0.00000   
  884.5   -0.02384    0.45023    0.19877    0.24689    0.05652    0.29358    0.35010    0.22168    0.15485    0.00000   
  885.5   -0.02242    0.43751    0.23037    0.20783    0.07557    0.19793    0.33475    0.39538    0.22677    0.00000   
  886.5   -0.01732    0.44583    0.18194    0.26305    0.07169    0.30319    0.37806    0.52174    0.42288    0.00000   
  887.5   -0.02390    0.50194    0.19871    0.30612    0.08347    0.23147    0.39468    0.38465    0.18260    0.00000   
  888.5   -0.00655    0.48090    0.19288    0.28973    0.07306    0.34087    0.43925    0.55672    0.42271    0.00000   
  889.5   -0.01593    0.44773    0.18527    0.26314    0.07354    0.31135    0.38845    0.44033    0.42284    0.00000   
  890.5   -0.02241    0.49108    0.24102    0.25346    0.09293    0.32004    0.41296    0.31613    0.25844    0.00000   
  891.5   -0.01644    0.43358    0.22818    0.20815    0.07130    0.21635    0.35992    0.57428    0.42290    0.00000   
  892.5   -0.01692    0.41520    0.20232    0.21422    0.07052    0.30976    0.38173    0.48737    0.42279    0.00000   
  893.5   -0.01015    0.48872    0.21232    0.27199    0.07046    0.31851    0.40266    0.54857    0.42284    0.00000   
  894.5   -0.02023    0.46478    0.24016    0.23013    0.06834    0.20040    0.33561    0.53589    0.36908    0.00000   
  895.5   -0.01355    0.46083    0.20569    0.25259    0.08364    0.32756    0.41950    0.50658    0.42278    0.00000   
  896.5   -0.02243    0.45713    0.21533    0.24254    0.06670    0.20862    0.34305    0.37546    0.18399    0.00000   
  897.5   -0.02786    0.53607    0.23886    0.29719    0.07941    0.28330    0.36271    0.14445    0.00000    0.00000   
  898.5   -0.01845    0.40338    0.21052    0.19332    0.07438    0.21959    0.35714    0.56474    0.42270    0.00000   
  899.5   -0.01311    0.39133    0.16568    0.22264    0.06949    0.30006    0.37569    0.47884    0.42257    0.00000   
  900.5   -0.01601    0.50277    0.20076    0.30680    0.05924    0.30144    0.36069    0.15343    0.00000    0.00000   
  901.5   -0.01318    0.47049    0.17153    0.30069    0.06434    0.23165    0.36311    0.37234    0.20346    0.00000   
  902.5   -0.01765    0.35441    0.16602    0.19280    0.06382    0.27687    0.34338    0.45727    0.42235    0.00000   
  903.5   -0.02064    0.42483    0.19622    0.22774    0.07142    0.22334    0.36580    0.46882    0.34779    0.00000   
  904.5   -0.02125    0.42896    0.17460    0.25302    0.04239    0.31740    0.38941    0.30570    0.24275    0.00000   
  905.5   -0.01188    0.39813    0.19218    0.20909    0.07418    0.36435    0.44157    0.55511    0.55501    0.00000   
  906.5   -0.02161    0.43370    0.16130    0.27479    0.06165    0.32021    0.38186    0.36757    0.29833    0.00000   
  907.5   -0.01413    0.43612    0.18744    0.24589    0.07276    0.32058    0.40304    0.44907    0.42204    0.00000   
  908.5   -0.02293    0.49408    0.21734    0.27606    0.06653    0.32595    0.39247    0.28546    0.21833    0.00000   
  909.5   -0.02244    0.45779    0.19988    0.25499    0.06781    0.21199    0.34637    0.45809    0.24273    0.00000   
  910.5   -0.02088    0.43273    0.16947    0.26157    0.07039    0.23983    0.38633    0.45617    0.33520    0.00000   
  911.5   -0.01699    0.40410    0.20877    0.19513    0.06705    0.27379    0.34276    0.48353    0.42182    0.00000   
  912.5   -0.01343    0.46267    0.17474    0.28736    0.07856    0.24585    0.40807    0.59449    0.42172    0.00000   
  913.5   -0.02286    0.48626    0.16649    0.32259    0.07433    0.23632    0.37990    0.41879    0.23483    0.00000   
  914.5   -0.01164    0.42401    0.13863    0.28870    0.04762    0.34558    0.42265    0.47232    0.42157    0.00000   
  915.5   -0.01427    0.38358    0.15981    0.22183    0.05055    0.40125    0.49328    0.36618    0.42163    0.00000   
  916.5   -0.02333    0.43680    0.19126    0.24791    0.07321    0.29211    0.36531    0.17931    0.13666    0.00000   
  917.5   -0.02426    0.41508    0.18565    0.22253    0.07961    0.19452    0.33893    0.27378    0.11544    0.00000   
  918.5   -0.02176    0.46288    0.21213    0.25269    0.07780    0.26644    0.34424    0.39627    0.29004    0.00000   
  919.5   -0.02413    0.41971    0.18827    0.23362    0.06378    0.20529    0.33659    0.35378    0.17022    0.00000   
  920.5   -0.01861    0.40648    0.21196    0.19267    0.07500    0.23528    0.37882    0.50817    0.42107    0.00000   
  921.5   -0.02181    0.52218    0.18429    0.33660    0.04062    0.30839    0.38844    0.40696    0.22933    0.00000   
  922.5   -0.02361    0.45711    0.17888    0.27955    0.07065    0.20702    0.34162    0.39676    0.19630    0.00000   
  923.5   -0.01541    0.45766    0.21465    0.24023    0.07106    0.27547    0.34654    0.16703    0.02962    0.00000   
  924.5   -0.00335    0.48762    0.20364    0.28641    0.03528    0.29650    0.37769    0.52271    0.42062    0.00000   
  925.5   -0.02312    0.45923    0.24307    0.21547    0.06110    0.22350    0.35391    0.39330    0.22107    0.00000   
  926.5   -0.02271    0.48657    0.23984    0.24713    0.07663    0.20121    0.34527    0.40052    0.17090    0.00000   
  927.5   -0.01672    0.40253    0.18209    0.22406    0.07438    0.24294    0.38408    0.54129    0.41374    0.00000   
  928.5   -0.01854    0.41497    0.18713    0.22532    0.06933    0.24820    0.38995    0.49646    0.40281    0.00000   
  929.5   -0.00992    0.42878    0.18189    0.24864    0.06942    0.32142    0.40816    0.47778    0.42031    0.00000   
  930.5   -0.01737    0.47554    0.20550    0.27179    0.03614    0.33109    0.40401    0.44637    0.38480    0.00000   
  931.5   -0.01505    0.40321    0.22934    0.17186    0.08166    0.22546    0.39001    0.56695    0.42023    0.00000   
  932.5   -0.01383    0.43239    0.17618    0.25557    0.07466    0.29412    0.37715    0.48909    0.42002    0.00000   
  933.5   -0.01810    0.52244    0.22073    0.30419    0.07396    0.31065    0.38654    0.58517    0.41997    0.00000   
  934.5   -0.02212    0.51778    0.25513    0.25914    0.08559    0.32500    0.41059    0.23236    0.15549    0.00000   
  935.5   -0.02238    0.51425    0.20325    0.31225    0.06524    0.29012    0.35536    0.35148    0.17310    0.00000   
  936.5   -0.02768    0.49395    0.16378    0.32967    0.05263    0.29728    0.34992    0.12883    0.00000    0.00000   
