"years_forcing","months_forcing","precipforc_1","tsaforc_1"
7940,8,0.193545,16.4588
7940,9,0.0496447,8.06151
7940,10,0.0347275,-0.448707
7940,11,0.0258076,-14.5277
7940,12,0.024974,-31.2524
7939,1,0.00985366,-30.019
7939,2,0.00426207,-26.4276
7939,3,0.028,-18.352
7939,4,0.0191574,-8.96663
7939,5,0.0721385,2.99061
7939,6,0.0964515,15.0382
7939,7,0.120394,20.037
7939,8,0.0701185,16.3681
7939,9,0.02184,10.2635
7939,10,0.0454445,-3.29462
7939,11,0.0313676,-8.14322
7939,12,0.0223611,-18.6972
7938,1,0.0204432,-21.5162
7938,2,0.0122234,-21.1211
7938,3,0.00815622,-20.922
7938,4,0.0240046,-4.28438
7938,5,0.0241736,7.47764
7938,6,0.062867,13.4109
7938,7,0.108415,19.4645
7938,8,0.0909224,17.3068
7938,9,0.0246866,8.40379
7938,10,0.0443874,-1.38856
7938,11,0.02571,-26.009
7938,12,0.0344562,-36.1276
7937,1,0.0289386,-22.7577
7937,2,0.00909309,-26.4547
7937,3,0.0162155,-19.7884
7937,4,0.0236371,-13.077
7937,5,0.0529107,3.64689
7937,6,0.161829,13.5098
7937,7,0.113094,17.2453
7937,8,0.109029,16.3481
7937,9,0.0649764,7.89308
7937,10,0.0301252,1.29855
7937,11,0.0335935,-15.7772
7937,12,0.0219013,-31.4479
7936,1,0.013105,-25.2202
7936,2,0.00949476,-23.0928
7936,3,0.0130427,-14.5083
7936,4,0.0228703,0.769606
7936,5,0.0249059,10.2204
7936,6,0.0605157,14.358
7936,7,0.102508,18.5466
7936,8,0.116867,14.9665
7936,9,0.105944,7.4395
7936,10,0.0336634,1.0617
7936,11,0.0167077,-11.9427
7936,12,0.0240457,-17.8722
7935,1,0.0260519,-24.3251
7935,2,0.00651634,-20.8827
7935,3,0.0140101,-21.1015
7935,4,0.0364817,-2.80474
7935,5,0.059354,5.61097
7935,6,0.0743971,12.7921
7935,7,0.15621,19.0548
7935,8,0.0856962,17.0588
7935,9,0.101441,6.96181
7935,10,0.0329242,-0.847388
7935,11,0.029132,-26.8415
7935,12,0.0283568,-25.4588
7934,1,0.0136376,-34.611
